system,sessions,trial,outcome,p_val
BM25,46,5,0.5227272727272727,1.4139957017138486e-06
Baseline,46,5,0.5681818181818182,3.7425077188266804e-06
Tf,46,5,0.36363636363636365,4.550307488298498e-08
Dl,46,5,0.23255813953488372,3.0255162382232635e-09
Null,46,5,0.0,9.684905105155175e-11
XSqrA_M,46,6,0.6,8.19471400349728e-06
BM25,46,6,0.5454545454545454,2.301796726181159e-06
Baseline,46,6,0.38636363636363635,7.450682457680531e-08
Tf,46,6,0.3409090909090909,2.7773798106167605e-08
Dl,46,6,0.22727272727272727,2.336054168722471e-09
Null,46,6,0.0,9.684905105155175e-11
XSqrA_M,46,7,0.5777777777777777,5.010331956390443e-06
BM25,46,7,0.5227272727272727,1.4139957017138486e-06
Baseline,46,7,0.4090909090909091,1.2192121631606477e-07
Tf,46,7,0.3409090909090909,2.7773798106167605e-08
Dl,46,7,0.2558139534883721,4.946068983170217e-09
Null,46,7,0.0,9.684905105155175e-11
XSqrA_M,46,8,0.6222222222222222,1.3388035135743544e-05
BM25,46,8,0.5227272727272727,1.4139957017138486e-06
Baseline,46,8,0.4772727272727273,5.319090023194321e-07
Tf,46,8,0.3181818181818182,1.6943353096030142e-08
Dl,46,8,0.23255813953488372,3.0255162382232635e-09
Null,46,8,0.0,9.684905105155175e-11
XSqrA_M,46,9,0.6,8.19471400349728e-06
BM25,46,9,0.4772727272727273,5.319090023194321e-07
Baseline,46,9,0.45454545454545453,3.2578337389889016e-07
Tf,46,9,0.3409090909090909,2.7773798106167605e-08
Dl,46,9,0.3181818181818182,1.6943353096030142e-08
Null,46,9,0.0,9.684905105155175e-11
XSqrA_M,46,10,0.5777777777777777,5.010331956390443e-06
BM25,46,10,0.5,8.676743358700072e-07
Baseline,46,10,0.5454545454545454,2.301796726181159e-06
Tf,46,10,0.3409090909090909,2.7773798106167605e-08
Dl,46,10,0.20930232558139536,1.8497442130432318e-09
Null,46,10,0.0,9.684905105155175e-11
XSqrA_M,47,1,0.6,8.19471400349728e-06
BM25,47,1,0.5227272727272727,1.4139957017138486e-06
Baseline,47,1,0.5454545454545454,2.301796726181159e-06
Tf,47,1,0.3409090909090909,2.7773798106167605e-08
Dl,47,1,0.32558139534883723,2.153316644446446e-08
Null,47,1,0.0,9.684905105155175e-11
XSqrA_M,47,2,0.5777777777777777,5.010331956390443e-06
BM25,47,2,0.5227272727272727,1.4139957017138486e-06
Baseline,47,2,0.6136363636363636,9.852420397722191e-06
Tf,47,2,0.3409090909090909,2.7773798106167605e-08
Dl,47,2,0.32558139534883723,2.153316644446446e-08
Null,47,2,0.0,9.684905105155175e-11
XSqrA_M,47,3,0.6,8.19471400349728e-06
BM25,47,3,0.5454545454545454,2.301796726181159e-06
Baseline,47,3,0.5909090909090909,6.076830232977395e-06
Tf,47,3,0.3409090909090909,2.7773798106167605e-08
Dl,47,3,0.23255813953488372,3.0255162382232635e-09
Null,47,3,0.0,9.684905105155175e-11
XSqrA_M,47,4,0.5777777777777777,5.010331956390443e-06
BM25,47,4,0.5,8.676743358700072e-07
Baseline,47,4,0.4418604651162791,2.462768562464274e-07
Tf,47,4,0.36363636363636365,4.550307488298498e-08
Dl,47,4,0.2619047619047619,6.214825745573015e-09
Null,47,4,0.0,9.684905105155175e-11
XSqrA_M,47,5,0.5777777777777777,5.010331956390443e-06
BM25,47,5,0.5,8.676743358700072e-07
Baseline,47,5,0.4090909090909091,1.2192121631606477e-07
Tf,47,5,0.3181818181818182,1.6943353096030142e-08
Dl,47,5,0.2727272727272727,6.296594039612031e-09
Null,47,5,0.0,9.684905105155175e-11
XSqrA_M,47,6,0.5777777777777777,5.010331956390443e-06
BM25,47,6,0.5227272727272727,1.4139957017138486e-06
Baseline,47,6,0.4318181818181818,1.9937284826747368e-07
Tf,47,6,0.3181818181818182,1.6943353096030142e-08
Dl,47,6,0.20930232558139536,1.8497442130432318e-09
Null,47,6,0.0,9.684905105155175e-11
XSqrA_M,47,7,0.6,8.19471400349728e-06
BM25,47,7,0.5227272727272727,1.4139957017138486e-06
Baseline,47,7,0.6136363636363636,9.852420397722191e-06
Tf,47,7,0.3409090909090909,2.7773798106167605e-08
Dl,47,7,0.18604651162790697,1.1303467863434823e-09
Null,47,7,0.0,9.684905105155175e-11
XSqrA_M,47,8,0.5777777777777777,5.010331956390443e-06
BM25,47,8,0.5,8.676743358700072e-07
Baseline,47,8,0.4772727272727273,5.319090023194321e-07
Tf,47,8,0.3409090909090909,2.7773798106167605e-08
Dl,47,8,0.27906976744186046,8.081228079058582e-09
Null,47,8,0.0,9.684905105155175e-11
XSqrA_M,47,9,0.5777777777777777,5.010331956390443e-06
BM25,47,9,0.5454545454545454,2.301796726181159e-06
Baseline,47,9,0.6363636363636364,1.594711030217795e-05
Tf,47,9,0.38636363636363635,7.450682457680531e-08
Dl,47,9,0.3181818181818182,1.6943353096030142e-08
Null,47,9,0.0,9.684905105155175e-11
XSqrA_M,47,10,0.6,8.19471400349728e-06
BM25,47,10,0.5227272727272727,1.4139957017138486e-06
Baseline,47,10,0.4318181818181818,1.9937284826747368e-07
Tf,47,10,0.3181818181818182,1.6943353096030142e-08
Dl,47,10,0.2727272727272727,6.296594039612031e-09
Null,47,10,0.0,9.684905105155175e-11
XSqrA_M,48,1,0.6,8.19471400349728e-06
BM25,48,1,0.5227272727272727,1.4139957017138486e-06
Baseline,48,1,0.4318181818181818,1.9937284826747368e-07
Tf,48,1,0.3409090909090909,2.7773798106167605e-08
Dl,48,1,0.23255813953488372,3.0255162382232635e-09
Null,48,1,0.0,9.684905105155175e-11
XSqrA_M,48,2,0.5555555555555556,3.060339760388062e-06
BM25,48,2,0.5,8.676743358700072e-07
Baseline,48,2,0.5909090909090909,6.076830232977395e-06
Tf,48,2,0.3409090909090909,2.7773798106167605e-08
Dl,48,2,0.27906976744186046,8.081228079058582e-09
Null,48,2,0.0,9.684905105155175e-11
XSqrA_M,48,3,0.6222222222222222,1.3388035135743544e-05
BM25,48,3,0.5681818181818182,3.7425077188266804e-06
Baseline,48,3,0.4090909090909091,1.2192121631606477e-07
Tf,48,3,0.3409090909090909,2.7773798106167605e-08
Dl,48,3,0.32558139534883723,2.153316644446446e-08
Null,48,3,0.0,9.684905105155175e-11
XSqrA_M,48,4,0.6,8.19471400349728e-06
BM25,48,4,0.5681818181818182,3.7425077188266804e-06
Baseline,48,4,0.5813953488372093,4.422710914565096e-06
Tf,48,4,0.38636363636363635,7.450682457680531e-08
Dl,48,4,0.14285714285714285,5.415656857169009e-10
Null,48,4,0.0,9.684905105155175e-11
XSqrA_M,48,5,0.6,8.19471400349728e-06
BM25,48,5,0.5454545454545454,2.301796726181159e-06
Baseline,48,5,0.5454545454545454,2.301796726181159e-06
Tf,48,5,0.3409090909090909,2.7773798106167605e-08
Dl,48,5,0.27906976744186046,8.081228079058582e-09
Null,48,5,0.0,9.684905105155175e-11
XSqrA_M,48,6,0.6,8.19471400349728e-06
BM25,48,6,0.5454545454545454,2.301796726181159e-06
Baseline,48,6,0.5454545454545454,2.301796726181159e-06
Tf,48,6,0.36363636363636365,4.550307488298498e-08
Dl,48,6,0.23255813953488372,3.0255162382232635e-09
Null,48,6,0.0,9.684905105155175e-11
XSqrA_M,48,7,0.5777777777777777,5.010331956390443e-06
BM25,48,7,0.5454545454545454,2.301796726181159e-06
Baseline,48,7,0.45454545454545453,3.2578337389889016e-07
Tf,48,7,0.36363636363636365,4.550307488298498e-08
Dl,48,7,0.2558139534883721,4.946068983170217e-09
Null,48,7,0.0,9.684905105155175e-11
XSqrA_M,48,8,0.6,8.19471400349728e-06
BM25,48,8,0.5454545454545454,2.301796726181159e-06
Baseline,48,8,0.4090909090909091,1.2192121631606477e-07
Tf,48,8,0.3409090909090909,2.7773798106167605e-08
Dl,48,8,0.32558139534883723,2.153316644446446e-08
Null,48,8,0.0,9.684905105155175e-11
XSqrA_M,48,9,0.6,8.19471400349728e-06
BM25,48,9,0.4772727272727273,5.319090023194321e-07
Baseline,48,9,0.45454545454545453,3.2578337389889016e-07
Tf,48,9,0.3409090909090909,2.7773798106167605e-08
Dl,48,9,0.3488372093023256,3.5113970533993786e-08
Null,48,9,0.0,9.684905105155175e-11
XSqrA_M,48,10,0.6,8.19471400349728e-06
BM25,48,10,0.5454545454545454,2.301796726181159e-06
Baseline,48,10,0.5,8.676743358700072e-07
Tf,48,10,0.3181818181818182,1.6943353096030142e-08
Dl,48,10,0.29545454545454547,1.0331200778347794e-08
Null,48,10,0.0,9.684905105155175e-11
XSqrA_M,49,1,0.5777777777777777,5.010331956390443e-06
BM25,49,1,0.5,8.676743358700072e-07
Baseline,49,1,0.5581395348837209,2.743034533895946e-06
Tf,49,1,0.3181818181818182,1.6943353096030142e-08
Dl,49,1,0.19047619047619047,1.4400407563008076e-09
Null,49,1,0.0,9.684905105155175e-11
XSqrA_M,49,2,0.5777777777777777,5.010331956390443e-06
BM25,49,2,0.5227272727272727,1.4139957017138486e-06
Baseline,49,2,0.5681818181818182,3.7425077188266804e-06
Tf,49,2,0.3409090909090909,2.7773798106167605e-08
Dl,49,2,0.2727272727272727,6.296594039612031e-09
Null,49,2,0.0,9.684905105155175e-11
XSqrA_M,49,3,0.6,8.19471400349728e-06
BM25,49,3,0.5681818181818182,3.7425077188266804e-06
Baseline,49,3,0.45454545454545453,3.2578337389889016e-07
Tf,49,3,0.3409090909090909,2.7773798106167605e-08
Dl,49,3,0.27906976744186046,8.081228079058582e-09
Null,49,3,0.0,9.684905105155175e-11
XSqrA_M,49,4,0.6,8.19471400349728e-06
BM25,49,4,0.5454545454545454,2.301796726181159e-06
Baseline,49,4,0.45454545454545453,3.2578337389889016e-07
Tf,49,4,0.38636363636363635,7.450682457680531e-08
Dl,49,4,0.23255813953488372,3.0255162382232635e-09
Null,49,4,0.0,9.684905105155175e-11
XSqrA_M,49,5,0.6222222222222222,1.3388035135743544e-05
BM25,49,5,0.5454545454545454,2.301796726181159e-06
Baseline,49,5,0.29545454545454547,1.0331200778347794e-08
Tf,49,5,0.3181818181818182,1.6943353096030142e-08
Dl,49,5,0.37209302325581395,5.721704484581912e-08
Null,49,5,0.0,9.684905105155175e-11
XSqrA_M,49,6,0.6,8.19471400349728e-06
BM25,49,6,0.5454545454545454,2.301796726181159e-06
Baseline,49,6,0.4318181818181818,1.9937284826747368e-07
Tf,49,6,0.3181818181818182,1.6943353096030142e-08
Dl,49,6,0.27906976744186046,8.081228079058582e-09
Null,49,6,0.0,9.684905105155175e-11
XSqrA_M,49,7,0.6444444444444445,2.184497549460952e-05
BM25,49,7,0.5227272727272727,1.4139957017138486e-06
Baseline,49,7,0.45454545454545453,3.2578337389889016e-07
Tf,49,7,0.3409090909090909,2.7773798106167605e-08
Dl,49,7,0.3023255813953488,1.3195722097136513e-08
Null,49,7,0.0,9.684905105155175e-11
XSqrA_M,49,8,0.6222222222222222,1.3388035135743544e-05
BM25,49,8,0.5,8.676743358700072e-07
Baseline,49,8,0.36363636363636365,4.550307488298498e-08
Tf,49,8,0.3181818181818182,1.6943353096030142e-08
Dl,49,8,0.18181818181818182,8.654315770986713e-10
Null,49,8,0.0,9.684905105155175e-11
XSqrA_M,49,9,0.5777777777777777,5.010331956390443e-06
BM25,49,9,0.5227272727272727,1.4139957017138486e-06
Baseline,49,9,0.6363636363636364,1.594711030217795e-05
Tf,49,9,0.3409090909090909,2.7773798106167605e-08
Dl,49,9,0.25,3.836000356148364e-09
Null,49,9,0.0,9.684905105155175e-11
XSqrA_M,49,10,0.6,8.19471400349728e-06
BM25,49,10,0.5227272727272727,1.4139957017138486e-06
Baseline,49,10,0.5909090909090909,6.076830232977395e-06
Tf,49,10,0.36363636363636365,4.550307488298498e-08
Dl,49,10,0.16279069767441862,6.904198866092336e-10
Null,49,10,0.0,9.684905105155175e-11
XSqrA_M,50,1,0.6,8.19471400349728e-06
BM25,50,1,0.5,8.676743358700072e-07
Baseline,50,1,0.4772727272727273,5.319090023194321e-07
Tf,50,1,0.3181818181818182,1.6943353096030142e-08
Dl,50,1,0.20930232558139536,1.8497442130432318e-09
Null,50,1,0.0,9.684905105155175e-11
XSqrA_M,50,2,0.5777777777777777,5.010331956390443e-06
BM25,50,2,0.5227272727272727,1.4139957017138486e-06
Baseline,50,2,0.5,8.676743358700072e-07
Tf,50,2,0.3409090909090909,2.7773798106167605e-08
Dl,50,2,0.27906976744186046,8.081228079058582e-09
Null,50,2,0.0,9.684905105155175e-11
XSqrA_M,50,3,0.6222222222222222,1.3388035135743544e-05
BM25,50,3,0.5227272727272727,1.4139957017138486e-06
Baseline,50,3,0.5681818181818182,3.7425077188266804e-06
Tf,50,3,0.36363636363636365,4.550307488298498e-08
Dl,50,3,0.2558139534883721,4.946068983170217e-09
Null,50,3,0.0,9.684905105155175e-11
XSqrA_M,50,4,0.6,8.19471400349728e-06
BM25,50,4,0.5,8.676743358700072e-07
Baseline,50,4,0.4318181818181818,1.9937284826747368e-07
Tf,50,4,0.3181818181818182,1.6943353096030142e-08
Dl,50,4,0.18604651162790697,1.1303467863434823e-09
Null,50,4,0.0,9.684905105155175e-11
XSqrA_M,50,5,0.5777777777777777,5.010331956390443e-06
BM25,50,5,0.5454545454545454,2.301796726181159e-06
Baseline,50,5,0.38636363636363635,7.450682457680531e-08
Tf,50,5,0.3409090909090909,2.7773798106167605e-08
Dl,50,5,0.27906976744186046,8.081228079058582e-09
Null,50,5,0.0,9.684905105155175e-11
XSqrA_M,50,6,0.6222222222222222,1.3388035135743544e-05
BM25,50,6,0.5227272727272727,1.4139957017138486e-06
Baseline,50,6,0.4772727272727273,5.319090023194321e-07
Tf,50,6,0.3181818181818182,1.6943353096030142e-08
Dl,50,6,0.32558139534883723,2.153316644446446e-08
Null,50,6,0.0,9.684905105155175e-11
XSqrA_M,50,7,0.5777777777777777,5.010331956390443e-06
BM25,50,7,0.5454545454545454,2.301796726181159e-06
Baseline,50,7,0.38636363636363635,7.450682457680531e-08
Tf,50,7,0.3181818181818182,1.6943353096030142e-08
Dl,50,7,0.2558139534883721,4.946068983170217e-09
Null,50,7,0.0,9.684905105155175e-11
XSqrA_M,50,8,0.5777777777777777,5.010331956390443e-06
BM25,50,8,0.5,8.676743358700072e-07
Baseline,50,8,0.3409090909090909,2.7773798106167605e-08
Tf,50,8,0.36363636363636365,4.550307488298498e-08
Dl,50,8,0.32558139534883723,2.153316644446446e-08
Null,50,8,0.0,9.684905105155175e-11
XSqrA_M,50,9,0.6222222222222222,1.3388035135743544e-05
BM25,50,9,0.5681818181818182,3.7425077188266804e-06
Baseline,50,9,0.5681818181818182,3.7425077188266804e-06
Tf,50,9,0.3181818181818182,1.6943353096030142e-08
Dl,50,9,0.3023255813953488,1.3195722097136513e-08
Null,50,9,0.0,9.684905105155175e-11
XSqrA_M,50,10,0.6222222222222222,1.3388035135743544e-05
BM25,50,10,0.5454545454545454,2.301796726181159e-06
Baseline,50,10,0.4090909090909091,1.2192121631606477e-07
Tf,50,10,0.3409090909090909,2.7773798106167605e-08
Dl,50,10,0.27906976744186046,8.081228079058582e-09
Null,50,10,0.0,9.684905105155175e-11
XSqrA_M,51,1,0.6222222222222222,1.3388035135743544e-05
BM25,51,1,0.5454545454545454,2.301796726181159e-06
Baseline,51,1,0.5227272727272727,1.4139957017138486e-06
Tf,51,1,0.3409090909090909,2.7773798106167605e-08
Dl,51,1,0.2558139534883721,4.946068983170217e-09
Null,51,1,0.0,9.684905105155175e-11
XSqrA_M,51,2,0.5777777777777777,5.010331956390443e-06
BM25,51,2,0.5454545454545454,2.301796726181159e-06
Baseline,51,2,0.5227272727272727,1.4139957017138486e-06
Tf,51,2,0.36363636363636365,4.550307488298498e-08
Dl,51,2,0.2727272727272727,6.296594039612031e-09
Null,51,2,0.0,9.684905105155175e-11
XSqrA_M,51,3,0.6,8.19471400349728e-06
BM25,51,3,0.5,8.676743358700072e-07
Baseline,51,3,0.5454545454545454,2.301796726181159e-06
Tf,51,3,0.3409090909090909,2.7773798106167605e-08
Dl,51,3,0.2558139534883721,4.946068983170217e-09
Null,51,3,0.0,9.684905105155175e-11
XSqrA_M,51,4,0.5777777777777777,5.010331956390443e-06
BM25,51,4,0.5227272727272727,1.4139957017138486e-06
Baseline,51,4,0.6363636363636364,1.594711030217795e-05
Tf,51,4,0.3409090909090909,2.7773798106167605e-08
Dl,51,4,0.32558139534883723,2.153316644446446e-08
Null,51,4,0.0,9.684905105155175e-11
XSqrA_M,51,5,0.6222222222222222,1.3388035135743544e-05
BM25,51,5,0.5454545454545454,2.301796726181159e-06
Baseline,51,5,0.4772727272727273,5.319090023194321e-07
Tf,51,5,0.3409090909090909,2.7773798106167605e-08
Dl,51,5,0.3953488372093023,9.315752561718234e-08
Null,51,5,0.0,9.684905105155175e-11
XSqrA_M,51,6,0.6,8.19471400349728e-06
BM25,51,6,0.5,8.676743358700072e-07
Baseline,51,6,0.5909090909090909,6.076830232977395e-06
Tf,51,6,0.3409090909090909,2.7773798106167605e-08
Dl,51,6,0.37209302325581395,5.721704484581912e-08
Null,51,6,0.0,9.684905105155175e-11
XSqrA_M,51,7,0.5777777777777777,5.010331956390443e-06
BM25,51,7,0.5,8.676743358700072e-07
Baseline,51,7,0.5909090909090909,6.076830232977395e-06
Tf,51,7,0.3181818181818182,1.6943353096030142e-08
Dl,51,7,0.18181818181818182,8.654315770986713e-10
Null,51,7,0.0,9.684905105155175e-11
XSqrA_M,51,8,0.5777777777777777,5.010331956390443e-06
BM25,51,8,0.5227272727272727,1.4139957017138486e-06
Baseline,51,8,0.6136363636363636,9.852420397722191e-06
Tf,51,8,0.3181818181818182,1.6943353096030142e-08
Dl,51,8,0.3181818181818182,1.6943353096030142e-08
Null,51,8,0.0,9.684905105155175e-11
XSqrA_M,51,9,0.5777777777777777,5.010331956390443e-06
BM25,51,9,0.5227272727272727,1.4139957017138486e-06
Baseline,51,9,0.4090909090909091,1.2192121631606477e-07
Tf,51,9,0.38636363636363635,7.450682457680531e-08
Dl,51,9,0.25,3.836000356148364e-09
Null,51,9,0.0,9.684905105155175e-11
XSqrA_M,51,10,0.6444444444444445,2.184497549460952e-05
BM25,51,10,0.5454545454545454,2.301796726181159e-06
Baseline,51,10,0.5,8.676743358700072e-07
Tf,51,10,0.36363636363636365,4.550307488298498e-08
Dl,51,10,0.3023255813953488,1.3195722097136513e-08
Null,51,10,0.0,9.684905105155175e-11
XSqrA_M,52,1,0.6222222222222222,1.3388035135743544e-05
BM25,52,1,0.5227272727272727,1.4139957017138486e-06
Baseline,52,1,0.4772727272727273,5.319090023194321e-07
Tf,52,1,0.3409090909090909,2.7773798106167605e-08
Dl,52,1,0.29545454545454547,1.0331200778347794e-08
Null,52,1,0.0,9.684905105155175e-11
XSqrA_M,52,2,0.5777777777777777,5.010331956390443e-06
BM25,52,2,0.5,8.676743358700072e-07
Baseline,52,2,0.5,8.676743358700072e-07
Tf,52,2,0.38636363636363635,7.450682457680531e-08
Dl,52,2,0.3023255813953488,1.3195722097136513e-08
Null,52,2,0.0,9.684905105155175e-11
XSqrA_M,52,3,0.6222222222222222,1.3388035135743544e-05
BM25,52,3,0.5454545454545454,2.301796726181159e-06
Baseline,52,3,0.5909090909090909,6.076830232977395e-06
Tf,52,3,0.3181818181818182,1.6943353096030142e-08
Dl,52,3,0.3023255813953488,1.3195722097136513e-08
Null,52,3,0.0,9.684905105155175e-11
XSqrA_M,52,4,0.6,8.19471400349728e-06
BM25,52,4,0.5454545454545454,2.301796726181159e-06
Baseline,52,4,0.5227272727272727,1.4139957017138486e-06
Tf,52,4,0.3409090909090909,2.7773798106167605e-08
Dl,52,4,0.3023255813953488,1.3195722097136513e-08
Null,52,4,0.0,9.684905105155175e-11
XSqrA_M,52,5,0.6222222222222222,1.3388035135743544e-05
BM25,52,5,0.5909090909090909,6.076830232977395e-06
Baseline,52,5,0.7045454545454546,6.67934817774334e-05
Tf,52,5,0.3409090909090909,2.7773798106167605e-08
Dl,52,5,0.22727272727272727,2.336054168722471e-09
Null,52,5,0.0,9.684905105155175e-11
XSqrA_M,52,6,0.6,8.19471400349728e-06
BM25,52,6,0.5,8.676743358700072e-07
Baseline,52,6,0.5,8.676743358700072e-07
Tf,52,6,0.36363636363636365,4.550307488298498e-08
Dl,52,6,0.32558139534883723,2.153316644446446e-08
Null,52,6,0.0,9.684905105155175e-11
XSqrA_M,52,7,0.5555555555555556,3.060339760388062e-06
BM25,52,7,0.5227272727272727,1.4139957017138486e-06
Baseline,52,7,0.4772727272727273,5.319090023194321e-07
Tf,52,7,0.3409090909090909,2.7773798106167605e-08
Dl,52,7,0.3181818181818182,1.6943353096030142e-08
Null,52,7,0.0,9.684905105155175e-11
XSqrA_M,52,8,0.6444444444444445,2.184497549460952e-05
BM25,52,8,0.5454545454545454,2.301796726181159e-06
Baseline,52,8,0.5909090909090909,6.076830232977395e-06
Tf,52,8,0.3409090909090909,2.7773798106167605e-08
Dl,52,8,0.32558139534883723,2.153316644446446e-08
Null,52,8,0.0,9.684905105155175e-11
XSqrA_M,52,9,0.6222222222222222,1.3388035135743544e-05
BM25,52,9,0.5681818181818182,3.7425077188266804e-06
Baseline,52,9,0.4772727272727273,5.319090023194321e-07
Tf,52,9,0.3181818181818182,1.6943353096030142e-08
Dl,52,9,0.2558139534883721,4.946068983170217e-09
Null,52,9,0.0,9.684905105155175e-11
XSqrA_M,52,10,0.6444444444444445,2.184497549460952e-05
BM25,52,10,0.5454545454545454,2.301796726181159e-06
Baseline,52,10,0.45454545454545453,3.2578337389889016e-07
Tf,52,10,0.3409090909090909,2.7773798106167605e-08
Dl,52,10,0.3023255813953488,1.3195722097136513e-08
Null,52,10,0.0,9.684905105155175e-11
XSqrA_M,53,1,0.5777777777777777,5.010331956390443e-06
BM25,53,1,0.5227272727272727,1.4139957017138486e-06
Baseline,53,1,0.5454545454545454,2.301796726181159e-06
Tf,53,1,0.36363636363636365,4.550307488298498e-08
Dl,53,1,0.27906976744186046,8.081228079058582e-09
Null,53,1,0.0,9.684905105155175e-11
XSqrA_M,53,2,0.6222222222222222,1.3388035135743544e-05
BM25,53,2,0.5,8.676743358700072e-07
Baseline,53,2,0.5681818181818182,3.7425077188266804e-06
Tf,53,2,0.3181818181818182,1.6943353096030142e-08
Dl,53,2,0.32558139534883723,2.153316644446446e-08
Null,53,2,0.0,9.684905105155175e-11
XSqrA_M,53,3,0.5777777777777777,5.010331956390443e-06
BM25,53,3,0.5227272727272727,1.4139957017138486e-06
Baseline,53,3,0.5227272727272727,1.4139957017138486e-06
Tf,53,3,0.3409090909090909,2.7773798106167605e-08
Dl,53,3,0.3023255813953488,1.3195722097136513e-08
Null,53,3,0.0,9.684905105155175e-11
XSqrA_M,53,4,0.5777777777777777,5.010331956390443e-06
BM25,53,4,0.5227272727272727,1.4139957017138486e-06
Baseline,53,4,0.5681818181818182,3.7425077188266804e-06
Tf,53,4,0.36363636363636365,4.550307488298498e-08
Dl,53,4,0.3023255813953488,1.3195722097136513e-08
Null,53,4,0.0,9.684905105155175e-11
XSqrA_M,53,5,0.6,8.19471400349728e-06
BM25,53,5,0.5454545454545454,2.301796726181159e-06
Baseline,53,5,0.5227272727272727,1.4139957017138486e-06
Tf,53,5,0.3409090909090909,2.7773798106167605e-08
Dl,53,5,0.27906976744186046,8.081228079058582e-09
Null,53,5,0.0,9.684905105155175e-11
XSqrA_M,53,6,0.5777777777777777,5.010331956390443e-06
BM25,53,6,0.5454545454545454,2.301796726181159e-06
Baseline,53,6,0.5227272727272727,1.4139957017138486e-06
Tf,53,6,0.3181818181818182,1.6943353096030142e-08
Dl,53,6,0.3488372093023256,3.5113970533993786e-08
Null,53,6,0.0,9.684905105155175e-11
XSqrA_M,53,7,0.6222222222222222,1.3388035135743544e-05
BM25,53,7,0.5454545454545454,2.301796726181159e-06
Baseline,53,7,0.4090909090909091,1.2192121631606477e-07
Tf,53,7,0.36363636363636365,4.550307488298498e-08
Dl,53,7,0.23255813953488372,3.0255162382232635e-09
Null,53,7,0.0,9.684905105155175e-11
XSqrA_M,53,8,0.5777777777777777,5.010331956390443e-06
BM25,53,8,0.5681818181818182,3.7425077188266804e-06
Baseline,53,8,0.5227272727272727,1.4139957017138486e-06
Tf,53,8,0.3409090909090909,2.7773798106167605e-08
Dl,53,8,0.32558139534883723,2.153316644446446e-08
Null,53,8,0.0,9.684905105155175e-11
XSqrA_M,53,9,0.6,8.19471400349728e-06
BM25,53,9,0.5454545454545454,2.301796726181159e-06
Baseline,53,9,0.3181818181818182,1.6943353096030142e-08
Tf,53,9,0.36363636363636365,4.550307488298498e-08
Dl,53,9,0.27906976744186046,8.081228079058582e-09
Null,53,9,0.0,9.684905105155175e-11
XSqrA_M,53,10,0.6222222222222222,1.3388035135743544e-05
BM25,53,10,0.5681818181818182,3.7425077188266804e-06
Baseline,53,10,0.5454545454545454,2.301796726181159e-06
Tf,53,10,0.3409090909090909,2.7773798106167605e-08
Dl,53,10,0.20930232558139536,1.8497442130432318e-09
Null,53,10,0.0,9.684905105155175e-11
XSqrA_M,54,1,0.6,8.19471400349728e-06
BM25,54,1,0.5,8.676743358700072e-07
Baseline,54,1,0.4318181818181818,1.9937284826747368e-07
Tf,54,1,0.38636363636363635,7.450682457680531e-08
Dl,54,1,0.2558139534883721,4.946068983170217e-09
Null,54,1,0.0,9.684905105155175e-11
XSqrA_M,54,2,0.6,8.19471400349728e-06
BM25,54,2,0.5227272727272727,1.4139957017138486e-06
Baseline,54,2,0.5,8.676743358700072e-07
Tf,54,2,0.3181818181818182,1.6943353096030142e-08
Dl,54,2,0.3023255813953488,1.3195722097136513e-08
Null,54,2,0.0,9.684905105155175e-11
XSqrA_M,54,3,0.5777777777777777,5.010331956390443e-06
BM25,54,3,0.5227272727272727,1.4139957017138486e-06
Baseline,54,3,0.4772727272727273,5.319090023194321e-07
Tf,54,3,0.3409090909090909,2.7773798106167605e-08
Dl,54,3,0.23255813953488372,3.0255162382232635e-09
Null,54,3,0.0,9.684905105155175e-11
XSqrA_M,54,4,0.6,8.19471400349728e-06
BM25,54,4,0.5681818181818182,3.7425077188266804e-06
Baseline,54,4,0.3409090909090909,2.7773798106167605e-08
Tf,54,4,0.3181818181818182,1.6943353096030142e-08
Dl,54,4,0.2558139534883721,4.946068983170217e-09
Null,54,4,0.0,9.684905105155175e-11
XSqrA_M,54,5,0.6,8.19471400349728e-06
BM25,54,5,0.5227272727272727,1.4139957017138486e-06
Baseline,54,5,0.36363636363636365,4.550307488298498e-08
Tf,54,5,0.3181818181818182,1.6943353096030142e-08
Dl,54,5,0.2727272727272727,6.296594039612031e-09
Null,54,5,0.0,9.684905105155175e-11
XSqrA_M,54,6,0.5777777777777777,5.010331956390443e-06
BM25,54,6,0.5227272727272727,1.4139957017138486e-06
Baseline,54,6,0.5454545454545454,2.301796726181159e-06
Tf,54,6,0.36363636363636365,4.550307488298498e-08
Dl,54,6,0.3023255813953488,1.3195722097136513e-08
Null,54,6,0.0,9.684905105155175e-11
XSqrA_M,54,7,0.5777777777777777,5.010331956390443e-06
BM25,54,7,0.5227272727272727,1.4139957017138486e-06
Baseline,54,7,0.5,8.676743358700072e-07
Tf,54,7,0.36363636363636365,4.550307488298498e-08
Dl,54,7,0.27906976744186046,8.081228079058582e-09
Null,54,7,0.0,9.684905105155175e-11
XSqrA_M,54,8,0.6,8.19471400349728e-06
BM25,54,8,0.5,8.676743358700072e-07
Baseline,54,8,0.5681818181818182,3.7425077188266804e-06
Tf,54,8,0.36363636363636365,4.550307488298498e-08
Dl,54,8,0.32558139534883723,2.153316644446446e-08
Null,54,8,0.0,9.684905105155175e-11
XSqrA_M,54,9,0.6,8.19471400349728e-06
BM25,54,9,0.5681818181818182,3.7425077188266804e-06
