weight,sessions,trial,outcome
0.6,50,5,0.7045454545454546
0.65,50,5,0.7045454545454546
0.7,50,5,0.4318181818181818
0.75,50,5,0.3181818181818182
0.8,50,5,0.2727272727272727
0.85,50,5,0.23255813953488372
0.9,50,5,0.38636363636363635
0.95,50,5,0.2558139534883721
1.0,50,5,0.3488372093023256
0.4,50,6,0.6136363636363636
0.45,50,6,0.6590909090909091
0.5,50,6,0.6818181818181818
0.55,50,6,0.6666666666666666
0.6,50,6,0.75
0.65,50,6,0.6818181818181818
0.7,50,6,0.45454545454545453
0.75,50,6,0.18604651162790697
0.8,50,6,0.20930232558139536
0.85,50,6,0.4418604651162791
0.9,50,6,0.3023255813953488
0.95,50,6,0.2558139534883721
1.0,50,6,0.27906976744186046
0.4,50,7,0.6136363636363636
0.45,50,7,0.5909090909090909
0.5,50,7,0.6590909090909091
0.55,50,7,0.6
0.6,50,7,0.7045454545454546
0.65,50,7,0.5454545454545454
0.7,50,7,0.5
0.75,50,7,0.3181818181818182
0.8,50,7,0.3181818181818182
0.85,50,7,0.3023255813953488
0.9,50,7,0.3181818181818182
0.95,50,7,0.25
1.0,50,7,0.3023255813953488
0.4,50,8,0.6363636363636364
0.45,50,8,0.6363636363636364
0.5,50,8,0.6590909090909091
0.55,50,8,0.6444444444444445
0.6,50,8,0.6590909090909091
0.65,50,8,0.75
0.7,50,8,0.45454545454545453
0.75,50,8,0.23255813953488372
0.8,50,8,0.20930232558139536
0.85,50,8,0.32558139534883723
0.9,50,8,0.3023255813953488
0.95,50,8,0.29545454545454547
1.0,50,8,0.27906976744186046
0.4,50,9,0.6363636363636364
0.45,50,9,0.6363636363636364
0.5,50,9,0.6363636363636364
0.55,50,9,0.6666666666666666
0.6,50,9,0.75
0.65,50,9,0.75
0.7,50,9,0.5
0.75,50,9,0.3023255813953488
0.8,50,9,0.38636363636363635
0.85,50,9,0.3023255813953488
0.9,50,9,0.2727272727272727
0.95,50,9,0.3488372093023256
1.0,50,9,0.3953488372093023
0.4,50,10,0.6590909090909091
0.45,50,10,0.6590909090909091
0.5,50,10,0.6363636363636364
0.55,50,10,0.7111111111111111
0.6,50,10,0.8181818181818182
0.65,50,10,0.5909090909090909
0.7,50,10,0.4772727272727273
0.75,50,10,0.2558139534883721
0.8,50,10,0.29545454545454547
0.85,50,10,0.3023255813953488
0.9,50,10,0.29545454545454547
0.95,50,10,0.27906976744186046
1.0,50,10,0.27906976744186046
0.4,51,1,0.5909090909090909
0.45,51,1,0.6136363636363636
0.5,51,1,0.6590909090909091
0.55,51,1,0.6
0.6,51,1,0.6363636363636364
0.65,51,1,0.6363636363636364
0.7,51,1,0.4318181818181818
0.75,51,1,0.27906976744186046
0.8,51,1,0.3023255813953488
0.85,51,1,0.3023255813953488
0.9,51,1,0.29545454545454547
0.95,51,1,0.36363636363636365
1.0,51,1,0.3488372093023256
0.4,51,2,0.6136363636363636
0.45,51,2,0.5909090909090909
0.5,51,2,0.6136363636363636
0.55,51,2,0.6666666666666666
0.6,51,2,0.6818181818181818
0.65,51,2,0.6818181818181818
0.7,51,2,0.5227272727272727
0.75,51,2,0.20930232558139536
0.8,51,2,0.27906976744186046
0.85,51,2,0.27906976744186046
0.9,51,2,0.18604651162790697
0.95,51,2,0.32558139534883723
1.0,51,2,0.29545454545454547
0.4,51,3,0.5909090909090909
0.45,51,3,0.6136363636363636
0.5,51,3,0.6590909090909091
0.55,51,3,0.6444444444444445
0.6,51,3,0.6818181818181818
0.65,51,3,0.6136363636363636
0.7,51,3,0.6363636363636364
0.75,51,3,0.32558139534883723
0.8,51,3,0.3023255813953488
0.85,51,3,0.20930232558139536
0.9,51,3,0.2558139534883721
0.95,51,3,0.22727272727272727
1.0,51,3,0.3023255813953488
0.4,51,4,0.6136363636363636
0.45,51,4,0.6136363636363636
0.5,51,4,0.6363636363636364
0.55,51,4,0.6888888888888889
0.6,51,4,0.6818181818181818
0.65,51,4,0.6136363636363636
0.7,51,4,0.5
0.75,51,4,0.3023255813953488
0.8,51,4,0.32558139534883723
0.85,51,4,0.32558139534883723
0.9,51,4,0.3488372093023256
0.95,51,4,0.3488372093023256
1.0,51,4,0.18604651162790697
0.4,51,5,0.6136363636363636
0.45,51,5,0.6136363636363636
0.5,51,5,0.6818181818181818
0.55,51,5,0.6888888888888889
0.6,51,5,0.6590909090909091
0.65,51,5,0.75
0.7,51,5,0.5909090909090909
0.75,51,5,0.18604651162790697
0.8,51,5,0.3488372093023256
0.85,51,5,0.3023255813953488
0.9,51,5,0.32558139534883723
0.95,51,5,0.2558139534883721
1.0,51,5,0.37209302325581395
0.4,51,6,0.6363636363636364
0.45,51,6,0.6363636363636364
0.5,51,6,0.6363636363636364
0.55,51,6,0.6666666666666666
0.6,51,6,0.6136363636363636
0.65,51,6,0.6363636363636364
0.7,51,6,0.38636363636363635
0.75,51,6,0.3488372093023256
0.8,51,6,0.3023255813953488
0.85,51,6,0.32558139534883723
0.9,51,6,0.2558139534883721
0.95,51,6,0.2727272727272727
1.0,51,6,0.3488372093023256
0.4,51,7,0.6136363636363636
0.45,51,7,0.6363636363636364
0.5,51,7,0.6590909090909091
0.55,51,7,0.6666666666666666
0.6,51,7,0.6590909090909091
0.65,51,7,0.6590909090909091
0.7,51,7,0.6136363636363636
0.75,51,7,0.32558139534883723
0.8,51,7,0.37209302325581395
0.85,51,7,0.3023255813953488
0.9,51,7,0.2558139534883721
0.95,51,7,0.29545454545454547
1.0,51,7,0.23255813953488372
0.4,51,8,0.6136363636363636
0.45,51,8,0.6136363636363636
0.5,51,8,0.6818181818181818
0.55,51,8,0.7111111111111111
0.6,51,8,0.6590909090909091
0.65,51,8,0.7045454545454546
0.7,51,8,0.5909090909090909
0.75,51,8,0.23255813953488372
0.8,51,8,0.3488372093023256
0.85,51,8,0.3023255813953488
0.9,51,8,0.22727272727272727
0.95,51,8,0.22727272727272727
1.0,51,8,0.27906976744186046
0.4,51,9,0.6136363636363636
0.45,51,9,0.6363636363636364
0.5,51,9,0.6590909090909091
0.55,51,9,0.6888888888888889
0.6,51,9,0.6590909090909091
0.65,51,9,0.6818181818181818
0.7,51,9,0.5
0.75,51,9,0.3023255813953488
0.8,51,9,0.3023255813953488
0.85,51,9,0.36363636363636365
0.9,51,9,0.3023255813953488
0.95,51,9,0.27906976744186046
1.0,51,9,0.2558139534883721
0.4,51,10,0.6590909090909091
0.45,51,10,0.6590909090909091
0.5,51,10,0.6590909090909091
0.55,51,10,0.6666666666666666
0.6,51,10,0.6818181818181818
0.65,51,10,0.6590909090909091
0.7,51,10,0.36363636363636365
0.75,51,10,0.22727272727272727
0.8,51,10,0.29545454545454547
0.85,51,10,0.2558139534883721
0.9,51,10,0.3023255813953488
0.95,51,10,0.32558139534883723
1.0,51,10,0.27906976744186046
0.4,52,1,0.6363636363636364
0.45,52,1,0.6818181818181818
0.5,52,1,0.6590909090909091
0.55,52,1,0.6666666666666666
0.6,52,1,0.7272727272727273
0.65,52,1,0.75
0.7,52,1,0.5681818181818182
0.75,52,1,0.27906976744186046
0.8,52,1,0.23255813953488372
0.85,52,1,0.3023255813953488
0.9,52,1,0.36363636363636365
0.95,52,1,0.32558139534883723
1.0,52,1,0.23255813953488372
0.4,52,2,0.6136363636363636
0.45,52,2,0.6363636363636364
0.5,52,2,0.6590909090909091
0.55,52,2,0.6888888888888889
0.6,52,2,0.7045454545454546
0.65,52,2,0.7727272727272727
0.7,52,2,0.4318181818181818
0.75,52,2,0.32558139534883723
0.8,52,2,0.23255813953488372
0.85,52,2,0.3488372093023256
0.9,52,2,0.37209302325581395
0.95,52,2,0.27906976744186046
1.0,52,2,0.20930232558139536
0.4,52,3,0.6363636363636364
0.45,52,3,0.6363636363636364
0.5,52,3,0.5909090909090909
0.55,52,3,0.6444444444444445
0.6,52,3,0.6818181818181818
0.65,52,3,0.75
0.7,52,3,0.4318181818181818
0.75,52,3,0.23255813953488372
0.8,52,3,0.2727272727272727
0.85,52,3,0.38636363636363635
0.9,52,3,0.27906976744186046
0.95,52,3,0.3023255813953488
1.0,52,3,0.3023255813953488
0.4,52,4,0.6136363636363636
0.45,52,4,0.6363636363636364
0.5,52,4,0.6136363636363636
0.55,52,4,0.6444444444444445
0.6,52,4,0.6363636363636364
0.65,52,4,0.6363636363636364
0.7,52,4,0.4090909090909091
0.75,52,4,0.23255813953488372
0.8,52,4,0.3409090909090909
0.85,52,4,0.3409090909090909
0.9,52,4,0.2558139534883721
0.95,52,4,0.3181818181818182
1.0,52,4,0.32558139534883723
0.4,52,5,0.6363636363636364
0.45,52,5,0.6363636363636364
0.5,52,5,0.6590909090909091
0.55,52,5,0.6666666666666666
0.6,52,5,0.75
0.65,52,5,0.7045454545454546
0.7,52,5,0.4090909090909091
0.75,52,5,0.23255813953488372
0.8,52,5,0.3488372093023256
0.85,52,5,0.3023255813953488
0.9,52,5,0.37209302325581395
0.95,52,5,0.29545454545454547
1.0,52,5,0.20930232558139536
0.4,52,6,0.6363636363636364
0.45,52,6,0.6136363636363636
0.5,52,6,0.6590909090909091
0.55,52,6,0.6444444444444445
0.6,52,6,0.6818181818181818
0.65,52,6,0.6590909090909091
0.7,52,6,0.4772727272727273
0.75,52,6,0.27906976744186046
0.8,52,6,0.3181818181818182
0.85,52,6,0.27906976744186046
0.9,52,6,0.2558139534883721
0.95,52,6,0.27906976744186046
1.0,52,6,0.22727272727272727
0.4,52,7,0.5909090909090909
0.45,52,7,0.5681818181818182
0.5,52,7,0.6590909090909091
0.55,52,7,0.6666666666666666
0.6,52,7,0.75
0.65,52,7,0.6363636363636364
0.7,52,7,0.5909090909090909
0.75,52,7,0.2558139534883721
0.8,52,7,0.3023255813953488
0.85,52,7,0.2558139534883721
0.9,52,7,0.23255813953488372
0.95,52,7,0.3023255813953488
1.0,52,7,0.32558139534883723
0.4,52,8,0.6136363636363636
0.45,52,8,0.6136363636363636
0.5,52,8,0.6136363636363636
0.55,52,8,0.6444444444444445
0.6,52,8,0.7045454545454546
0.65,52,8,0.7045454545454546
0.7,52,8,0.4772727272727273
0.75,52,8,0.2558139534883721
0.8,52,8,0.3409090909090909
0.85,52,8,0.38636363636363635
0.9,52,8,0.18604651162790697
0.95,52,8,0.23255813953488372
1.0,52,8,0.29545454545454547
0.4,52,9,0.6136363636363636
0.45,52,9,0.6590909090909091
0.5,52,9,0.6363636363636364
0.55,52,9,0.6888888888888889
0.6,52,9,0.6818181818181818
0.65,52,9,0.7045454545454546
0.7,52,9,0.5
0.75,52,9,0.27906976744186046
0.8,52,9,0.3409090909090909
0.85,52,9,0.32558139534883723
0.9,52,9,0.3023255813953488
0.95,52,9,0.3023255813953488
1.0,52,9,0.3488372093023256
0.4,52,10,0.6363636363636364
0.45,52,10,0.6590909090909091
0.5,52,10,0.6590909090909091
0.55,52,10,0.6222222222222222
0.6,52,10,0.6818181818181818
0.65,52,10,0.7272727272727273
0.7,52,10,0.5909090909090909
0.75,52,10,0.38636363636363635
0.8,52,10,0.27906976744186046
0.85,52,10,0.3488372093023256
0.9,52,10,0.3488372093023256
0.95,52,10,0.3023255813953488
1.0,52,10,0.29545454545454547
0.4,53,1,0.5909090909090909
0.45,53,1,0.6136363636363636
0.5,53,1,0.6136363636363636
0.55,53,1,0.6666666666666666
0.6,53,1,0.6363636363636364
0.65,53,1,0.7727272727272727
0.7,53,1,0.4772727272727273
0.75,53,1,0.23255813953488372
0.8,53,1,0.2558139534883721
0.85,53,1,0.2558139534883721
0.9,53,1,0.3409090909090909
0.95,53,1,0.18604651162790697
1.0,53,1,0.3488372093023256
0.4,53,2,0.6363636363636364
0.45,53,2,0.6136363636363636
0.5,53,2,0.6590909090909091
0.55,53,2,0.6444444444444445
0.6,53,2,0.6818181818181818
0.65,53,2,0.6363636363636364
0.7,53,2,0.5
0.75,53,2,0.4186046511627907
0.8,53,2,0.27906976744186046
0.85,53,2,0.3023255813953488
0.9,53,2,0.2558139534883721
0.95,53,2,0.20930232558139536
1.0,53,2,0.27906976744186046
0.4,53,3,0.6590909090909091
0.45,53,3,0.6818181818181818
0.5,53,3,0.6363636363636364
0.55,53,3,0.6888888888888889
0.6,53,3,0.6590909090909091
0.65,53,3,0.7272727272727273
0.7,53,3,0.5227272727272727
0.75,53,3,0.36363636363636365
0.8,53,3,0.22727272727272727
0.85,53,3,0.29545454545454547
0.9,53,3,0.27906976744186046
0.95,53,3,0.3023255813953488
1.0,53,3,0.3023255813953488
0.4,53,4,0.6136363636363636
0.45,53,4,0.6136363636363636
0.5,53,4,0.6590909090909091
0.55,53,4,0.6444444444444445
0.6,53,4,0.6363636363636364
0.65,53,4,0.6590909090909091
0.7,53,4,0.5681818181818182
0.75,53,4,0.3023255813953488
0.8,53,4,0.27906976744186046
0.85,53,4,0.27906976744186046
0.9,53,4,0.2727272727272727
0.95,53,4,0.25
1.0,53,4,0.2558139534883721
0.4,53,5,0.6363636363636364
0.45,53,5,0.6590909090909091
0.5,53,5,0.6590909090909091
0.55,53,5,0.6888888888888889
0.6,53,5,0.6818181818181818
0.65,53,5,0.7045454545454546
0.7,53,5,0.38636363636363635
0.75,53,5,0.3023255813953488
0.8,53,5,0.32558139534883723
0.85,53,5,0.3488372093023256
0.9,53,5,0.32558139534883723
0.95,53,5,0.2558139534883721
1.0,53,5,0.32558139534883723
0.4,53,6,0.5909090909090909
0.45,53,6,0.6363636363636364
0.5,53,6,0.6818181818181818
0.55,53,6,0.7333333333333333
0.6,53,6,0.7045454545454546
0.65,53,6,0.6818181818181818
0.7,53,6,0.3409090909090909
0.75,53,6,0.3023255813953488
0.8,53,6,0.32558139534883723
0.85,53,6,0.37209302325581395
0.9,53,6,0.22727272727272727
0.95,53,6,0.3488372093023256
1.0,53,6,0.27906976744186046
0.4,53,7,0.6590909090909091
0.45,53,7,0.6136363636363636
0.5,53,7,0.6590909090909091
0.55,53,7,0.6666666666666666
0.6,53,7,0.6818181818181818
0.65,53,7,0.7272727272727273
0.7,53,7,0.6363636363636364
0.75,53,7,0.32558139534883723
0.8,53,7,0.27906976744186046
0.85,53,7,0.32558139534883723
0.9,53,7,0.29545454545454547
0.95,53,7,0.20930232558139536
1.0,53,7,0.25
0.4,53,8,0.6363636363636364
0.45,53,8,0.6363636363636364
0.5,53,8,0.6590909090909091
0.55,53,8,0.6666666666666666
0.6,53,8,0.7272727272727273
0.65,53,8,0.6136363636363636
0.7,53,8,0.6590909090909091
0.75,53,8,0.32558139534883723
0.8,53,8,0.27906976744186046
0.85,53,8,0.3023255813953488
0.9,53,8,0.2558139534883721
0.95,53,8,0.2558139534883721
1.0,53,8,0.27906976744186046
0.4,53,9,0.6590909090909091
0.45,53,9,0.6363636363636364
0.5,53,9,0.6363636363636364
0.55,53,9,0.6666666666666666
0.6,53,9,0.7045454545454546
0.65,53,9,0.7272727272727273
0.7,53,9,0.5909090909090909
0.75,53,9,0.2558139534883721
0.8,53,9,0.3023255813953488
0.85,53,9,0.3023255813953488
0.9,53,9,0.3409090909090909
0.95,53,9,0.25
1.0,53,9,0.20930232558139536
0.4,53,10,0.6363636363636364
0.45,53,10,0.6363636363636364
0.5,53,10,0.6590909090909091
0.55,53,10,0.6666666666666666
0.6,53,10,0.6818181818181818
0.65,53,10,0.5909090909090909
0.7,53,10,0.4318181818181818
0.75,53,10,0.3023255813953488
0.8,53,10,0.3409090909090909
0.85,53,10,0.3023255813953488
0.9,53,10,0.18181818181818182
0.95,53,10,0.2558139534883721
1.0,53,10,0.3023255813953488
0.4,54,1,0.6363636363636364
0.45,54,1,0.6590909090909091
0.5,54,1,0.6590909090909091
0.55,54,1,0.6666666666666666
0.6,54,1,0.7272727272727273
0.65,54,1,0.7954545454545454
0.7,54,1,0.5454545454545454
0.75,54,1,0.20930232558139536
0.8,54,1,0.23255813953488372
0.85,54,1,0.25
0.9,54,1,0.2558139534883721
0.95,54,1,0.23255813953488372
1.0,54,1,0.18604651162790697
0.4,54,2,0.6363636363636364
0.45,54,2,0.6590909090909091
0.5,54,2,0.6590909090909091
0.55,54,2,0.6444444444444445
0.6,54,2,0.5681818181818182
0.65,54,2,0.75
0.7,54,2,0.6136363636363636
0.75,54,2,0.23255813953488372
0.8,54,2,0.32558139534883723
0.85,54,2,0.27906976744186046
0.9,54,2,0.3488372093023256
0.95,54,2,0.32558139534883723
1.0,54,2,0.3023255813953488
0.4,54,3,0.6363636363636364
0.45,54,3,0.6136363636363636
0.5,54,3,0.6363636363636364
0.55,54,3,0.6666666666666666
0.6,54,3,0.6818181818181818
0.65,54,3,0.7045454545454546
0.7,54,3,0.4318181818181818
0.75,54,3,0.37209302325581395
0.8,54,3,0.3023255813953488
0.85,54,3,0.3023255813953488
0.9,54,3,0.29545454545454547
0.95,54,3,0.25
1.0,54,3,0.20930232558139536
0.4,54,4,0.5909090909090909
0.45,54,4,0.6136363636363636
0.5,54,4,0.6363636363636364
0.55,54,4,0.6888888888888889
0.6,54,4,0.7272727272727273
0.65,54,4,0.6136363636363636
0.7,54,4,0.5
0.75,54,4,0.32558139534883723
0.8,54,4,0.3023255813953488
0.85,54,4,0.32558139534883723
0.9,54,4,0.27906976744186046
0.95,54,4,0.32558139534883723
1.0,54,4,0.32558139534883723
0.4,54,5,0.6363636363636364
0.45,54,5,0.6363636363636364
0.5,54,5,0.6818181818181818
0.55,54,5,0.6222222222222222
0.6,54,5,0.6818181818181818
0.65,54,5,0.7272727272727273
0.7,54,5,0.38636363636363635
0.75,54,5,0.37209302325581395
0.8,54,5,0.32558139534883723
0.85,54,5,0.37209302325581395
0.9,54,5,0.27906976744186046
0.95,54,5,0.27906976744186046
1.0,54,5,0.37209302325581395
0.4,54,6,0.6363636363636364
0.45,54,6,0.6136363636363636
0.5,54,6,0.6136363636363636
0.55,54,6,0.6444444444444445
0.6,54,6,0.6363636363636364
0.65,54,6,0.7045454545454546
0.7,54,6,0.5
0.75,54,6,0.3023255813953488
0.8,54,6,0.2558139534883721
0.85,54,6,0.3181818181818182
0.9,54,6,0.32558139534883723
0.95,54,6,0.22727272727272727
1.0,54,6,0.32558139534883723
0.4,54,7,0.6136363636363636
0.45,54,7,0.6590909090909091
0.5,54,7,0.6136363636363636
0.55,54,7,0.6888888888888889
0.6,54,7,0.6363636363636364
0.65,54,7,0.5454545454545454
0.7,54,7,0.5454545454545454
0.75,54,7,0.3488372093023256
0.8,54,7,0.3181818181818182
0.85,54,7,0.37209302325581395
0.9,54,7,0.3023255813953488
0.95,54,7,0.36363636363636365
1.0,54,7,0.29545454545454547
0.4,54,8,0.6136363636363636
0.45,54,8,0.6590909090909091
0.5,54,8,0.6363636363636364
0.55,54,8,0.6666666666666666
0.6,54,8,0.7727272727272727
0.65,54,8,0.7272727272727273
0.7,54,8,0.4772727272727273
0.75,54,8,0.3181818181818182
0.8,54,8,0.3023255813953488
0.85,54,8,0.23255813953488372
0.9,54,8,0.2727272727272727
0.95,54,8,0.25
1.0,54,8,0.29545454545454547
0.4,54,9,0.6136363636363636
0.45,54,9,0.6590909090909091
0.5,54,9,0.6590909090909091
0.55,54,9,0.6444444444444445
0.6,54,9,0.6818181818181818
0.65,54,9,0.7045454545454546
0.7,54,9,0.5227272727272727
0.75,54,9,0.27906976744186046
0.8,54,9,0.32558139534883723
0.85,54,9,0.3488372093023256
0.9,54,9,0.27906976744186046
0.95,54,9,0.20930232558139536
1.0,54,9,0.20454545454545456
0.4,54,10,0.6363636363636364
0.45,54,10,0.6363636363636364
0.5,54,10,0.6363636363636364
0.55,54,10,0.6444444444444445
0.6,54,10,0.6818181818181818
0.65,54,10,0.7045454545454546
0.7,54,10,0.5227272727272727
0.75,54,10,0.2558139534883721
0.8,54,10,0.27906976744186046
0.85,54,10,0.32558139534883723
0.9,54,10,0.3023255813953488
0.95,54,10,0.3488372093023256
1.0,54,10,0.2558139534883721
0.4,55,1,0.6363636363636364
0.45,55,1,0.6590909090909091
0.5,55,1,0.6136363636363636
0.55,55,1,0.7111111111111111
0.6,55,1,0.6590909090909091
0.65,55,1,0.6818181818181818
0.7,55,1,0.4090909090909091
0.75,55,1,0.32558139534883723
0.8,55,1,0.23255813953488372
0.85,55,1,0.2558139534883721
0.9,55,1,0.18181818181818182
0.95,55,1,0.22727272727272727
1.0,55,1,0.22727272727272727
0.4,55,2,0.6136363636363636
0.45,55,2,0.6136363636363636
0.5,55,2,0.6818181818181818
0.55,55,2,0.6444444444444445
0.6,55,2,0.5454545454545454
0.65,55,2,0.6818181818181818
0.7,55,2,0.4090909090909091
0.75,55,2,0.32558139534883723
0.8,55,2,0.29545454545454547
0.85,55,2,0.3409090909090909
0.9,55,2,0.2558139534883721
0.95,55,2,0.4186046511627907
1.0,55,2,0.23255813953488372
0.4,55,3,0.5681818181818182
0.45,55,3,0.6136363636363636
0.5,55,3,0.6363636363636364
0.55,55,3,0.6666666666666666
0.6,55,3,0.7045454545454546
0.65,55,3,0.7272727272727273
0.7,55,3,0.6136363636363636
0.75,55,3,0.27906976744186046
0.8,55,3,0.29545454545454547
0.85,55,3,0.27906976744186046
0.9,55,3,0.23255813953488372
0.95,55,3,0.2727272727272727
1.0,55,3,0.16279069767441862
0.4,55,4,0.6136363636363636
0.45,55,4,0.6590909090909091
0.5,55,4,0.6590909090909091
0.55,55,4,0.7111111111111111
0.6,55,4,0.7045454545454546
0.65,55,4,0.7272727272727273
0.7,55,4,0.5909090909090909
0.75,55,4,0.23255813953488372
0.8,55,4,0.32558139534883723
0.85,55,4,0.18604651162790697
0.9,55,4,0.20930232558139536
0.95,55,4,0.23255813953488372
1.0,55,4,0.3023255813953488
0.4,55,5,0.6590909090909091
0.45,55,5,0.6818181818181818
0.5,55,5,0.6818181818181818
0.55,55,5,0.6888888888888889
0.6,55,5,0.7045454545454546
0.65,55,5,0.6818181818181818
0.7,55,5,0.5
0.75,55,5,0.27906976744186046
0.8,55,5,0.3023255813953488
0.85,55,5,0.20454545454545456
0.9,55,5,0.18604651162790697
0.95,55,5,0.2558139534883721
1.0,55,5,0.32558139534883723
0.4,55,6,0.6363636363636364
0.45,55,6,0.6363636363636364
0.5,55,6,0.6590909090909091
0.55,55,6,0.6666666666666666
0.6,55,6,0.75
0.65,55,6,0.7045454545454546
0.7,55,6,0.5681818181818182
0.75,55,6,0.2558139534883721
0.8,55,6,0.37209302325581395
0.85,55,6,0.2558139534883721
0.9,55,6,0.27906976744186046
0.95,55,6,0.2558139534883721
1.0,55,6,0.37209302325581395
0.4,55,7,0.6363636363636364
0.45,55,7,0.6136363636363636
0.5,55,7,0.6363636363636364
0.55,55,7,0.6888888888888889
0.6,55,7,0.75
0.65,55,7,0.7272727272727273
0.7,55,7,0.45454545454545453
0.75,55,7,0.3023255813953488
0.8,55,7,0.46511627906976744
0.85,55,7,0.3023255813953488
0.9,55,7,0.25
0.95,55,7,0.25
1.0,55,7,0.2558139534883721
0.4,55,8,0.6136363636363636
0.45,55,8,0.6363636363636364
0.5,55,8,0.6590909090909091
0.55,55,8,0.6888888888888889
0.6,55,8,0.6818181818181818
0.65,55,8,0.6363636363636364
0.7,55,8,0.5454545454545454
0.75,55,8,0.3488372093023256
0.8,55,8,0.29545454545454547
0.85,55,8,0.2558139534883721
0.9,55,8,0.3023255813953488
0.95,55,8,0.27906976744186046
1.0,55,8,0.25
0.4,55,9,0.5909090909090909
0.45,55,9,0.6590909090909091
0.5,55,9,0.6136363636363636
0.55,55,9,0.6222222222222222
0.6,55,9,0.7727272727272727
0.65,55,9,0.7272727272727273
0.7,55,9,0.5909090909090909
0.75,55,9,0.20454545454545456
0.8,55,9,0.2727272727272727
0.85,55,9,0.3488372093023256
0.9,55,9,0.2727272727272727
0.95,55,9,0.32558139534883723
1.0,55,9,0.27906976744186046
0.4,55,10,0.6136363636363636
0.45,55,10,0.6363636363636364
0.5,55,10,0.6818181818181818
0.55,55,10,0.6666666666666666
0.6,55,10,0.7045454545454546
0.65,55,10,0.5681818181818182
0.7,55,10,0.7045454545454546
0.75,55,10,0.2727272727272727
0.8,55,10,0.32558139534883723
0.85,55,10,0.27906976744186046
0.9,55,10,0.3023255813953488
0.95,55,10,0.3409090909090909
1.0,55,10,0.32558139534883723
0.4,56,1,0.6136363636363636
0.45,56,1,0.6136363636363636
0.5,56,1,0.6590909090909091
0.55,56,1,0.6444444444444445
0.6,56,1,0.6818181818181818
0.65,56,1,0.75
0.7,56,1,0.6136363636363636
0.75,56,1,0.25
0.8,56,1,0.36363636363636365
0.85,56,1,0.3023255813953488
0.9,56,1,0.2558139534883721
0.95,56,1,0.27906976744186046
1.0,56,1,0.3181818181818182
0.4,56,2,0.5909090909090909
0.45,56,2,0.6590909090909091
0.5,56,2,0.6590909090909091
0.55,56,2,0.6444444444444445
0.6,56,2,0.6590909090909091
0.65,56,2,0.7727272727272727
0.7,56,2,0.5227272727272727
0.75,56,2,0.27906976744186046
0.8,56,2,0.23255813953488372
0.85,56,2,0.2727272727272727
0.9,56,2,0.23255813953488372
0.95,56,2,0.32558139534883723
1.0,56,2,0.2558139534883721
0.4,56,3,0.6363636363636364
0.45,56,3,0.6363636363636364
0.5,56,3,0.6136363636363636
0.55,56,3,0.6666666666666666
0.6,56,3,0.6590909090909091
0.65,56,3,0.7272727272727273
0.7,56,3,0.5454545454545454
0.75,56,3,0.3023255813953488
0.8,56,3,0.20930232558139536
0.85,56,3,0.37209302325581395
0.9,56,3,0.3023255813953488
0.95,56,3,0.2558139534883721
1.0,56,3,0.22727272727272727
0.4,56,4,0.6590909090909091
0.45,56,4,0.6136363636363636
0.5,56,4,0.6136363636363636
0.55,56,4,0.6888888888888889
0.6,56,4,0.6590909090909091
0.65,56,4,0.75
0.7,56,4,0.5227272727272727
0.75,56,4,0.18181818181818182
0.8,56,4,0.3409090909090909
0.85,56,4,0.3023255813953488
0.9,56,4,0.2727272727272727
0.95,56,4,0.27906976744186046
1.0,56,4,0.23255813953488372
0.4,56,5,0.6363636363636364
0.45,56,5,0.6136363636363636
0.5,56,5,0.6363636363636364
0.55,56,5,0.6444444444444445
0.6,56,5,0.75
0.65,56,5,0.5909090909090909
0.7,56,5,0.3409090909090909
0.75,56,5,0.3409090909090909
0.8,56,5,0.23255813953488372
0.85,56,5,0.37209302325581395
0.9,56,5,0.22727272727272727
0.95,56,5,0.2727272727272727
1.0,56,5,0.32558139534883723
0.4,56,6,0.6136363636363636
0.45,56,6,0.6590909090909091
0.5,56,6,0.6363636363636364
0.55,56,6,0.6444444444444445
0.6,56,6,0.7727272727272727
0.65,56,6,0.6818181818181818
0.7,56,6,0.6363636363636364
0.75,56,6,0.3953488372093023
0.8,56,6,0.2558139534883721
0.85,56,6,0.32558139534883723
0.9,56,6,0.20930232558139536
0.95,56,6,0.2558139534883721
1.0,56,6,0.20930232558139536
0.4,56,7,0.6136363636363636
0.45,56,7,0.6136363636363636
0.5,56,7,0.6590909090909091
0.55,56,7,0.6888888888888889
0.6,56,7,0.6818181818181818
0.65,56,7,0.6590909090909091
0.7,56,7,0.36363636363636365
0.75,56,7,0.2558139534883721
0.8,56,7,0.2558139534883721
0.85,56,7,0.3023255813953488
0.9,56,7,0.2558139534883721
0.95,56,7,0.23255813953488372
1.0,56,7,0.16279069767441862
0.4,56,8,0.5681818181818182
0.45,56,8,0.6136363636363636
0.5,56,8,0.6363636363636364
0.55,56,8,0.6666666666666666
0.6,56,8,0.6590909090909091
0.65,56,8,0.7272727272727273
0.7,56,8,0.4090909090909091
0.75,56,8,0.2558139534883721
0.8,56,8,0.3023255813953488
0.85,56,8,0.27906976744186046
0.9,56,8,0.3488372093023256
0.95,56,8,0.2727272727272727
1.0,56,8,0.25
0.4,56,9,0.6136363636363636
0.45,56,9,0.5909090909090909
0.5,56,9,0.6363636363636364
0.55,56,9,0.6444444444444445
0.6,56,9,0.6136363636363636
